time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2013-09-12,255,10.138,47.655,361.404,0.667,94.415,18.81,2.153,-9999,3.0765468,363.33429,364.344,11.053,9.558,12.249,-0.72718,56.1326,-10.1224,11.0255,9.535,42.648161,1.2,0.93935634,103.12505,0.0077564942,304095.68
2013-09-13,256,11.515,138.021,361.969,1.559,94.696,0.995,2.196,-9999,8.8196785,370.35163,361.269,11.599,9.168,12.482,0.692611,91.4001,-4.24945,13.4125,9.9365,120.8187,1.0487598,0.93993709,228.84975,0.0079297039,305912.58
2013-09-14,257,12.326,77.204,370.332,0.903,94.116,3.52,2.683,-9999,4.2646472,374.78481,364.083,12.202,9,12.2,0.917118,65.5414,-6.72138,14.474,10.3735,68.48654,1.1142703,0.9476529,123.37169,0.0089147585,309190.28
2013-09-15,258,9.8,109.184,347.23,1.763,93.864,1,2.046,0.42348607,6.772443,361.93646,361.438,11.514,9,12.138,-0.903847,81.198,-11.8215,11.4415,8.661,87.705099,1.1703963,0.94159494,290.62304,0.0068841287,301575.07
2013-09-16,259,8.358,183.35,321.682,2.058,93.03,7.815,3.237,-9999,11.95941,354.49181,360.602,10.892,9.555,12.753,-1.08249,165.755,-0.777315,10.8775,4.091,138.58078,1.0047116,0.93876685,377.66458,0.0059911388,297893.39
2013-09-17,260,6.401,110.134,319.985,0.853,93.005,5.12,3.356,-9999,6.552009,345.2725,358.052,9.448,9.208,12.414,-3.0791,69.3036,1.5627,8.6515,4.3105,78.294491,0.97794862,0.94384923,167.72666,0.0058777707,295643.18
2013-09-18,261,9.136,49.852,353.917,0.614,92.817,12.895,2.676,-9999,2.8223264,358.53871,362.047,10.057,11.269,14.751,-0.673049,49.4943,-16.9357,11.266,6.827,42.407965,1.2,0.94641932,100.69961,0.0073814371,302151.02
2013-09-19,262,8.124,89.887,338.976,1.175,93.902,3.335,2.371,-9999,5.2340213,353.11769,356.446,9.513,11.542,16.563,-1.46896,87.3334,-24.7767,9.6285,6.849,70.511291,1.2,0.94497514,210.18276,0.0064090301,298702.95
2013-09-20,263,10.141,74.338,350.244,1.181,94.371,0.51,2.27,0.41840538,3.9418858,363.30938,364.674,10.196,11.01,15.541,0.07234,71.1065,-10.5983,11.4295,8.4695,57.330739,1.1751548,0.9496437,186.15631,0.0074198706,303257.13
2013-09-21,264,10.115,148.232,317.937,1.997,95.249,0,1.24,0.30824013,9.9658552,364.14217,357.267,10.369,10.927,15.153,-0.142222,61.882,12.3738,13.225,6.801,92.060978,0.83336251,0.93700385,325.72672,0.0067995308,301680.15
2013-09-22,265,12.004,90.691,350.188,1.615,95.467,0.055,1.595,0.32954403,5.5166655,373.39862,362.397,10.868,10.876,14.828,1.11174,44.8277,4.93641,14.774,8.9865,61.963709,0.90080381,0.94265877,230.45387,0.0081215738,306883.7
2013-09-23,266,13.064,152.313,342.22,2.373,95.227,0.005,1.407,0.26445103,10.078492,378.55467,369.251,11.801,10.827,14.58,1.66979,37.4395,22.5132,16.275,10.447,105.89984,0.62448397,0.93793707,325.29892,0.008308458,308416.21
2013-09-24,267,13.267,205.554,310.21,3.636,94.45,0.03,1.767,0.26142055,14.288021,380.58331,366.97,11.722,10.592,14.138,1.30035,47.1142,38.3919,19.402,9.5155,120.89267,0.55100396,0.93500778,514.11346,0.0076706681,307025.76
2013-09-25,268,13.635,162.101,323.003,3.057,93.958,0.19,2.021,0.38727317,11.445355,382.64083,371.377,12.078,10.415,13.726,1.42743,50.416,26.0688,17.672,10.896,91.017811,0.65916365,0.93405015,413.58238,0.0083451721,309081.86
2013-09-26,269,11.013,49.607,354.588,1.18,94.235,0.41,1.714,-9999,3.9625849,369.174,377.396,11.974,10.365,13.551,0.156306,28.097,-2.41238,12.6855,7.3375,31.058415,1.0939231,0.9260292,176.24206,0.0079251811,305396.77
2013-09-27,270,9.964,176.562,303.986,2.529,94.344,0,2.124,0.3703153,13.869999,364.97923,372.03,10.988,10.303,13.47,-0.64041,39.415,21.1021,14.911,6.3765,101.69877,0.65130352,0.92716561,426.08702,0.0064287946,300601.56
2013-09-28,271,10.376,140.43,311.151,2.826,93.931,0,3.197,0.54699509,11.456848,367.5699,370.139,10.85,10.103,13.184,-0.330062,44.7281,17.5504,15.2245,6.9145,72.554256,0.71819488,0.92456985,469.19976,0.0064871643,301161.54
2013-09-29,272,9.891,92.06,329.598,3.622,93.599,0.115,4.43,0.72145398,6.6670242,364.9121,370.003,10.626,9.931,12.933,-1.05014,50.2892,-15.6644,14.0655,7.345,50.078872,1.2,0.93247012,644.77505,0.0057084538,298727.34
2013-09-30,273,7.75,176.273,282.761,2.611,93.623,0.035,3.347,0.58553093,14.553388,354.28973,373.082,9.98,9.76,12.65,-1.56741,35.5561,39.802,12.12,4.1145,90.190883,0.47182851,0.92373493,513.42775,0.005285536,295518.34
2013-10-01,274,8.587,151.841,300.378,2.914,93.95,0.005,2.631,0.45848742,11.696244,357.8524,374.677,9.935,9.657,12.465,-0.860548,41.147,28.0661,13.5585,5.115,82.67036,0.59449728,0.92847963,549.04949,0.0054761526,296836.07
2013-10-02,275,7.816,166.262,269.353,3.439,94.35,0.01,4.304,0.81217383,13.732853,353.65879,372.101,9.343,9.517,12.263,-1.90064,52.7071,8.27219,12.534,4.2555,68.223356,0.86434427,0.92370419,704.43417,0.0047270232,294188.39
2013-10-03,276,9.943,141.556,310.554,4.284,94.383,0.005,3.929,0.74345742,11.07898,365.26775,370.848,9.553,9.356,12.01,-0.331451,50.2362,1.68718,15.864,5.339,75.76327,0.96750635,0.92741519,785.16832,0.0052499114,297633.24
2013-10-04,277,13.353,46.637,367.849,1.297,94.39,5.365,3.413,0.52752538,3.4491255,381.00719,384.268,11.065,9.337,12.006,2.25587,30.0164,-20.3499,15.4565,11.352,30.029687,1.2,0.93113611,168.70915,0.0092898748,311160.2
2013-10-05,278,12.83,46.478,377.574,1.009,94.554,6.135,2.111,-9999,3.0119003,378.2274,386.81,11.983,9.575,12.255,2.07069,33.8702,-10.432,14.1555,9.888,42.812704,1.2,0.93914111,134.21366,0.0091229265,310217.22
2013-10-06,279,9.925,76.002,345.18,1.743,95.191,0.01,1.473,0.29250288,5.3507578,363.817,377.603,11.093,9.6,12.3,-0.22766,29.0765,2.47103,12.0065,8.0575,52.014242,0.92167279,0.9342277,284.80159,0.0068680633,301660.53
2013-10-07,280,10.559,109.945,323.948,2.875,95.289,0.02,1.256,0.19561661,8.5104901,366.15079,377.668,10.532,9.549,12.202,-0.325736,30.2874,14.8948,13.6385,7.451,59.231718,0.6703392,0.92815453,472.50614,0.0064637999,301287.04
2013-10-08,281,11.065,49.366,355.522,3.015,95.187,0.005,1.054,0.16812218,3.0162041,369.79971,375.494,10.861,9.5,12.133,0.297208,27.5172,-0.778473,12.8075,10.382,32.072088,1.0291141,0.9424193,481.83453,0.0066658015,302300.58
2013-10-09,282,10.108,46.928,353.758,1.253,94.495,3.49,2.685,-9999,3.5366433,364.34233,382.787,10.785,9.5,12.133,-0.0841044,15.2166,4.57056,12.2505,8.2605,32.807023,0.76901385,0.92991839,198.46461,0.0073441304,303034.62
2013-10-10,283,4.649,68.257,333.537,0.617,93.557,8.495,1.979,-9999,4.8215828,337.16492,379.683,8.923,9.739,12.48,-3.47931,45.3148,-6.97631,6.9295,3.379,59.807501,1.1819662,0.93402194,134.0574,0.0052646436,292349.6
2013-10-11,284,3.278,31.929,328.84,0.31,94.008,5.075,1.405,-9999,2.4362109,330.25825,378.884,7.297,10.783,14.124,-4.06044,33.52,-19.7325,4.641,2.227,28.074539,1.2,0.92910822,72.255514,0.0049233789,290118.59
2013-10-12,285,3.933,92.612,322.967,0.6,94.307,0.27,1.8,0.34098615,6.9661917,333.23717,372.207,6.968,10.86,14.484,-3.18677,31.8754,0.232226,7.423,2.095,75.375642,0.99276726,0.930043,136.38799,0.0049575412,290862.27
2013-10-13,286,4.598,40.444,316.232,0.645,94.135,2.845,3.922,0.85051528,2.958081,335.92454,371.361,6.991,11.157,14.611,-2.69421,52.1137,-42.3084,5.22,3.9445,17.793377,1.2,0.93184472,140.81981,0.0051934625,292120.4
2013-10-14,287,7.141,70.696,331.638,1.051,94.012,6.665,3.275,0.65486548,5.2578715,349.55421,376.137,7.468,11.455,14.868,-0.833402,38.3552,-5.58928,9.3375,4.709,47.52192,1.1705821,0.93077546,199.02369,0.0060166111,296733.98
2013-10-15,288,6.635,46.762,339.588,0.745,93.551,3.41,3.01,-9999,3.3421949,345.65746,379.201,7.982,12.253,15.822,-1.37317,52.6155,-33.6358,7.4965,5.9405,37.350347,1.2,0.93329511,143.56749,0.0060201714,296234.35
2013-10-16,289,7.079,87.811,329.06,1.087,93.968,0.21,2.64,0.48386119,6.4482587,348.38437,377.498,7.902,12.23,15.862,-1.06652,71.8694,-8.00478,9.4085,4.7345,62.038366,1.1253398,0.93159018,207.01735,0.0059668595,296547.29
2013-10-17,290,9.538,38.352,354.112,1.031,94.154,3.19,3.346,-9999,2.7236155,360.87219,379.947,8.696,12.279,15.661,0.619257,42.561,-27.7786,10.85,8.335,28.868197,1.2,0.93369264,167.71982,0.0072099034,302126.2
2013-10-18,291,9.91,108.438,346.266,1.426,94.459,3.97,2.003,0.43720609,8.2929435,362.84506,379.386,9.287,12.481,15.66,0.739785,54.7923,-6.61227,12.135,8.398,83.565994,1.1372409,0.92895677,230.25185,0.0071238911,302285.03
2013-10-19,292,11.842,108.698,327.497,2.242,93.921,0.055,3.856,0.72152348,9.0791802,373.66058,378.186,9.5,12.407,15.487,1.44772,57.9159,-15.8527,15.752,7.809,53.455236,1.2,0.92291223,330.50447,0.0077370235,305759.52
2013-10-20,293,12.657,42.894,358.292,1.681,94.069,4.685,3.23,0.66142567,3.0206141,377.85844,378.547,10.935,12.297,15.265,2.70702,34.9959,-15.6465,13.594,10.2075,20.306948,1.2,0.93421236,230.92703,0.0086095594,308759.93
2013-10-21,294,12.115,88.932,346.935,1.685,94.176,0.135,3.4,0.68273253,6.4914883,374.03115,376.58,10.765,12.677,15.39,1.40576,72.3704,-26.2275,14.4745,10.259,55.344366,1.2,0.9319718,239.37776,0.0082554069,307329.84
2013-10-22,295,14.453,104.501,343.313,2.489,93.596,6.95,3.27,0.62872962,8.2477974,387.10754,386.787,11.531,12.585,15.29,2.96286,48.558,-1.1206,17.546,12.2605,52.458661,1.0236227,0.92684802,314.06179,0.0093301907,312366.49
2013-10-23,296,12.546,67.632,354.873,1.636,93.496,4.07,3.844,0.82514554,5.364048,376.48273,393.261,11.714,12.903,15.362,1.60049,94.834,-55.3649,14.1615,10.704,40.658223,1.2,0.92651591,225.94405,0.0086214761,308678.17
2013-10-24,297,10.623,92.209,351.236,1.466,94.398,5.48,1.924,-9999,6.7195938,366.08558,387.89,10.952,14.136,16.865,-0.09575,62.9321,-24.3776,12.879,9.1975,70.639823,1.2,0.93207632,226.70991,0.0074975711,303935.79
2013-10-25,298,12.518,46.786,365.397,1.801,94.061,5.985,3.458,0.63016721,3.4846066,376.23123,396.149,10.823,13.856,16.813,1.18491,62.0284,-42.1122,15.0125,9.452,32.467164,1.2,0.93068302,250.54834,0.0084413562,308199.73
2013-10-26,299,13.79,52.066,371.447,1.571,94.011,1.76,3.759,0.85127969,3.5390618,383.01271,393.597,11.837,14.389,17.091,2.43262,84.5434,-45.3368,15.002,12.255,36.96123,1.2,0.9363536,200.72308,0.00943997,311974.62
2013-10-27,300,10.623,39.863,340.767,1.912,93.413,3.265,4.998,1.1414342,3.3131628,366.33275,393.199,11.32,14.226,17.086,-0.329021,105.681,-95.4361,13.751,8.6555,10.984087,1.2,0.92326407,300.82885,0.0072773333,303385.2
2013-10-28,301,10.015,22.824,341.343,1.635,92.955,10.91,5.398,1.1745482,1.8090618,362.35617,391.842,10.464,14.89,17.477,-0.727326,132.756,-141.505,11.8415,7.036,0.0017715663,0,0.92655961,264.46339,0.0071566912,302472.55
2013-10-29,302,6.223,39.273,317.671,1.435,93.912,1.405,3.496,0.95368015,3.1350419,344.92204,389.684,9.174,14.94,17.726,-3.24256,62.35,-40.7114,7.67,4.4835,8.8869164,1.2,0.92607435,294.115,0.0053545411,294156.22
2013-10-30,303,4.677,93.857,291.435,1.239,94.88,0.005,2.37,0.55841447,7.3450616,336.89062,382.936,8.044,14.763,17.574,-3.90753,45.8802,-3.30069,8.185,2.6305,41.056313,1.0775183,0.92742182,278.41855,0.0047917544,291195.52
2013-10-31,304,5.303,103.47,293.065,1.217,94.998,0.025,3.176,-9999,9.0278323,339.12046,385.168,7.23,14.557,17.461,-3.73606,54.9437,-8.15937,8.44,2.8035,48.386709,1.1744039,0.91975106,261.97887,0.0050506966,292472.01
2013-11-01,305,6.054,19.722,342.006,0.538,94.18,4.795,3.514,-9999,1.3010532,343.68431,390.573,7.695,14.362,17.244,-1.89334,52.261,-14.0561,7.386,5.221,16.742634,1.2,0.93811302,106.46603,0.0058624805,295256.22
2013-11-02,306,8.849,22.311,353.571,0.687,93.038,11.045,4.133,-9999,1.159742,356.80727,392.966,8.269,16.218,19.133,-0.0423056,105.98,-74.0451,11.9255,5.9,17.914987,1.2,0.95058776,115.01205,0.0071647684,301320.92
2013-11-03,307,4.367,42.426,328.25,0.574,93.066,19.165,3.796,-9999,2.8848692,335.26235,389.879,7.407,18.628,21.827,-3.836,78.8932,-70.7893,7.358,3.055,32.528777,1.2,0.93633163,126.69008,0.0052096165,291928.63
2013-11-04,308,5.704,26.32,337.01,0.551,91.875,10.66,4.85,-9999,1.4480931,341.73381,390.913,7.062,18.908,22.491,-2.09506,66.8609,-50.6185,8.819,2.5255,20.148094,1.2,0.94785047,111.5449,0.0058481593,294868.67
2013-11-05,309,2.897,23.873,320.816,0.353,92.395,11.4,3.716,-9999,1.8414051,327.38067,384.071,6.1,18.838,22.469,-4.63484,47.8917,-50.9233,5.6925,1.4655,15.466928,0,0.92839013,84.529901,0.0048412399,289530.33
2013-11-06,310,7.25,22.203,344.944,0.661,92.968,10.025,3.615,-9999,1.4221079,348.97163,393.182,6.574,20.251,23.585,-0.674063,73.2964,-60.5239,10.7395,4.25,16.753267,1.2,0.93980523,122.06351,0.0063983945,297797.99
2013-11-07,311,10.346,14.327,363.357,0.749,93.479,20.19,3.716,-9999,0.81813489,364.07948,395.119,8.804,20.813,24.131,2.62715,78.929,-55.704,11.075,8.9995,12.786386,1.2,0.94598035,114.69822,0.0078959025,304653.24
2013-11-08,312,7.754,27.166,351.98,0.569,93.468,7.79,2.412,-9999,1.2302673,350.94508,397.846,8.609,21.069,24.814,-0.366389,73.2054,-57.4791,8.444,6.702,26.970649,1.2,0.95667503,101.41141,0.0066650364,298971.11
2013-11-09,313,4.556,51.624,310.265,0.837,93.497,4.65,4.125,-9999,3.0490962,335.4049,390.732,7.338,19.751,23.449,-3.30239,94.5471,-73.8619,6.1845,3.711,23.435008,1.2,0.94423041,185.22776,0.0050838367,291804.12
2013-11-10,314,2.589,28.313,316.989,0.356,93.623,6.25,2.778,-9999,2.0774075,326.33794,392.077,6.087,19.925,23.519,-4.50335,43.3292,-31.3935,4.174,1.168,16.886655,1.2,0.93164266,86.972403,0.0046668766,288784.89
2013-11-11,315,2.635,81.365,281.976,0.882,95.403,0.09,2.545,0.48790088,7.1770437,324.92221,385.681,5.282,19.335,23.119,-4.68328,49.1466,-34.4193,5.324,0.263,31.241748,1.2,0.91894197,222.24431,0.0042505726,287790.36
2013-11-12,316,3.245,27.43,315.482,1.02,95.093,1.25,3.295,-9999,2.045478,328.65206,389.751,5.035,18.663,22.541,-3.70049,50.0569,-44.2584,5.3095,1.4755,12.21446,1.2,0.93060408,248.93861,0.0043881723,288747.41
2013-11-13,317,3.696,56.245,306.068,0.724,95.537,0.165,1.683,-9999,5.2307135,330.42527,398.841,5.596,18.387,22.258,-2.58545,42.5347,-14.0905,6.015,1.094,26.657016,1.2,0.91491415,168.36157,0.0047246847,290041.94
2013-11-14,318,1.352,19.11,308.587,0.244,94.609,3.35,2.436,-9999,1.6778925,319.98679,394.684,4.57,18.201,22.065,-4.46423,28.2757,-19.7275,3.7135,0.2775,6.0323159,1.2,0.91928511,64.104501,0.004280804,286576.52
2013-11-15,319,3.063,21.629,320.592,0.233,95.11,1.89,2.142,-9999,1.5651759,327.208,397.935,4.916,18.648,22.237,-2.65482,29.7151,-17.6247,4.0405,0.078,13.447824,1.2,0.93251858,54.806305,0.0048401035,289694.32
2013-11-16,320,1.225,84.94,269.736,1.29,95.444,0.06,2.222,0.29544404,7.6901563,318.36704,394.9,3.963,18.622,22.259,-5.16985,35.2042,-17.1275,5.437,-1.5345,28.618802,1.2,0.91697999,369.00789,0.0035183166,284542.67
2013-11-17,321,1.164,32.542,302.4,0.353,94.826,0,2.02,-9999,2.3148247,319.78915,400.5,3.752,18.313,22.072,-3.8166,26.9123,-12.0747,2.4255,0.1885,12.83803,1.2,0.93359049,94.589972,0.0041395354,286034.41
2013-11-18,322,1.149,12.439,317.701,0.296,93.712,0.16,1.568,-9999,0.67405876,319.79652,402.703,3.99,18.088,21.899,-3.28857,28.4833,-10.1432,1.73,0.7745,9.6694204,1.2,0.94859637,79.080192,0.0042221164,286225.79
2013-11-19,323,2.134,19.509,321.88,0.248,93.302,4.665,2.17,-9999,1.0829188,323.96469,403.388,3.977,17.938,21.758,-2.76322,31.3655,-12.2937,3.199,0.6385,16.341394,1.2,0.9474105,61.964366,0.0045981242,288155.73
2013-11-20,324,0.562,47.595,296.796,0.352,93.061,0.32,3.109,-9999,2.7248075,316.0481,392.503,3.842,19.01,22.373,-3.73604,38.4718,-26.9908,2.4855,-0.575,25.618088,1.2,0.9458502,98.120034,0.0040293507,285153.94
2013-11-21,325,-0.273,21.481,309.339,0.203,92.611,1.355,2.58,-9999,1.6699547,312.52635,394.216,3.103,18.717,22.282,-4.42495,17.9285,-10.0119,0.7645,-1.394,16.623691,1.2,0.9278667,59.120954,0.0038972375,283984.48
2013-11-22,326,-0.494,5.387,311.072,0.127,93.47,1.22,3.627,-9999,0.5032402,311.06719,397.369,2.767,18.565,22.194,-4.38709,15.044,-12.4305,0.4085,-1.2925,4.8885723,1.2,0.91456372,37.309115,0.0038482153,283639.82
2013-11-23,327,1.608,7.664,320.152,0.143,94.226,0.85,2.531,-9999,0.57704632,320.30631,398.43,2.739,19.376,22.76,-3.37772,15.0032,-20.1078,2.5335,0.4875,6.9326412,0,0.929979,36.706379,0.004448106,287252.06
2013-11-24,328,1.268,19.691,318.364,0.133,94.763,2.72,2.339,-9999,1.2619354,319.37071,399.159,3.177,19.71,23.108,-2.78043,17.5686,-28.9124,2.9,-0.283,17.422356,0,0.93977286,34.869876,0.0043203363,286590.93
2013-11-25,329,0.148,14.167,311.276,0.165,95.412,0.95,2.225,0.40844061,0.91495037,314.6725,396.701,2.781,19.926,23.302,-3.72944,9.41767,-10.8281,1.217,-2.517,9.8555496,0,0.93933474,46.616455,0.0039292638,284487.65
2013-11-26,330,-1.303,25.012,294.41,0.301,95.759,0.435,1.141,-9999,2.1581997,308.352,393.13,2.358,19.324,22.866,-4.2747,14.1565,-5.98125,0.5155,-3.9835,8.9118003,1.2,0.9205674,94.592406,0.0034215989,281760.23
2013-11-27,331,0.921,44.554,311.268,0.437,95.702,0.105,1.174,0.20646326,3.1984545,317.4806,389.461,2.4,18.925,22.598,-3.11575,8.70527,-7.59465,2.6895,-0.6385,35.142941,1.2,0.9330201,119.69505,0.003971433,285369.94
2013-11-28,332,3.385,15.154,328.956,0.245,95.648,1.43,1.925,-9999,1.0035205,328.80292,398.529,3.174,18.757,22.456,-1.08714,15.5765,-26.9266,5.078,1.658,14.303563,0,0.93789143,56.5011,0.004919584,290216.63
2013-11-29,333,2.73,12.265,325.069,0.371,94.802,5.205,2.781,0.49632796,0.78010364,326.7796,398.876,3.691,19.06,22.572,-1.34922,19.3938,-36.7688,3.8085,1.419,9.7742922,0,0.94019951,89.900433,0.004647646,288878.52
2013-11-30,334,2.008,13.852,320.662,0.215,94.543,1.62,2.267,-9999,0.83528093,322.7339,398.458,3.298,20.042,23.279,-2.38925,16.3798,-25.6164,3.1275,0.3575,10.944823,0,0.94312896,54.041367,0.0045172426,287826.9
2013-12-01,335,2.781,41.98,323.484,0.345,95.421,0.215,1.687,0.30664773,3.0223667,326.58596,395.368,3.561,19.66,23.094,-1.56152,22.9438,-18.3931,3.827,1.7285,35.855675,1.2,0.93283983,83.19197,0.0046521231,288940.96
2013-12-02,336,2.566,49.791,301.286,0.799,95.613,0.05,2.987,0.61435695,4.3555513,325.28762,393.839,3.674,19.206,22.781,-1.89678,27.9878,-37.6697,4.1715,0.98,21.433824,0,0.91955995,201.15071,0.0042718743,287774.27
2013-12-03,337,2.476,54.716,274.789,2.084,95.273,0.07,1.672,0.22292797,5.4141673,321.64517,395.054,2.881,18.855,22.513,-3.38495,21.2014,-19.0187,7.015,-1.7755,2.4456661,1.2,0.90995922,579.55329,0.0034135624,285538.04
2013-12-04,338,0.793,11.824,315.577,0.24,95.098,2.115,2.388,-9999,0.72056798,317.90023,396.74,2.577,18.583,22.308,-3.02605,23.0081,-31.0712,3.1775,-1.652,8.7802028,0,0.94255936,65.367501,0.0040867797,285529.66
2013-12-05,339,0.478,26.659,303.101,0.465,94.61,3.995,4.011,-9999,2.1663076,315.78665,392.756,2.617,18.455,22.169,-2.98549,45.3897,-69.5734,2.615,-0.697,11.807047,0,0.92484703,131.43308,0.0038631315,284653.97
2013-12-06,340,-0.575,20.286,277.942,1.139,94.574,0.19,3.997,1.0328218,1.6533161,310.39733,388.511,2.153,18.797,22.293,-3.86831,34.3105,-56.2687,0.1425,-1.1275,-13.822649,0,0.9246414,365.95734,0.0031118883,281717.6
2013-12-07,341,1.093,13.258,316.334,0.423,95.044,3.545,2.371,-9999,1.0269493,318.7044,395.818,1.899,18.715,22.31,-3.26925,20.6593,-33.1521,2.9865,-1.022,9.8606549,0,0.9281097,114.43817,0.0040617149,285768.5
2013-12-08,342,3.348,16.426,321.021,0.378,95.11,1.29,2.462,-9999,0.8831488,329.37737,397.252,2.868,19.079,22.468,-0.624132,27.4185,-46.4416,4.1495,2.1085,7.1864762,0,0.94897792,88.065763,0.0048466324,289997.07
2013-12-09,343,3.58,44.973,285.044,0.77,95.477,0.065,3.05,0.83902055,3.8979323,330.01458,403.944,3.454,19.051,22.486,-0.749208,57.3495,-61.16,6.282,2.2695,-3.8955156,0,0.92024027,180.9286,0.0046550787,289751.35
2013-12-10,344,6.185,52.096,272.871,2.478,95.881,0.07,2.149,0.22107864,5.7717426,340.61715,394.68,3.554,18.794,22.352,-0.768021,20.0121,-22.2877,10.201,3.577,-21.421888,0,0.90025976,540.03956,0.0045473587,292100.07
2013-12-11,345,7.558,54.186,261.13,3.448,95.782,0.05,2.512,0.23131638,5.9134661,347.81294,396.405,4.071,18.504,22.137,-0.0479862,12.9768,-21.9375,11.365,4.8705,-38.410404,0,0.90160535,720.2626,0.0045296816,293435.74
2013-12-12,346,2.707,56.885,241.933,1.941,95.345,0.05,3.324,0.37669681,6.0805516,325.56575,402.039,3.813,18.242,21.947,-2.10837,17.1844,-24.9261,6.945,-2.177,-32.828302,0,0.9034305,524.7319,0.0035838218,286195.84
2013-12-13,347,0.912,59.879,233.36,1.235,94.917,0.115,2.798,0.38671305,6.1930225,315.83523,401.166,2.396,18.06,21.788,-4.11238,9.58717,-55.205,4.7645,-1.972,-28.789252,0,0.90626861,359.63759,0.0034762546,284122.95
2013-12-14,348,1.151,21.443,306.763,0.231,95.136,2.845,2.974,-9999,1.1593658,318.74358,400.486,2.293,17.935,21.7,-2.75634,22.1149,-48.4062,2.937,-1.613,8.3030508,0,0.948706,61.430557,0.0042021006,286177.76
2013-12-15,349,3.097,26.336,297.955,1.327,95.276,0.3,4.582,0.87220804,1.8298205,327.79519,397.848,2.931,17.9,21.671,-1.28206,48.9957,-104.57,4.5105,1.8,-5.334008,0,0.93503401,333.85328,0.0041255823,287942.19
2013-12-16,350,5.635,55.019,256.824,3.428,95.075,0,4.805,0.99079452,5.768162,339.13288,402.453,3.357,17.83,21.558,-0.735841,34.7503,-91.4339,9.576,3.4265,-33.058037,0,0.90510888,828.02452,0.0037289663,289501.34
2013-12-17,351,4.716,51.351,263.122,2.513,94.954,0,3.412,0.61203467,5.1983411,335.56958,404.043,3.623,17.721,21.444,-0.949444,17.4575,-47.4944,6.699,3.2815,-26.294924,0,0.90807424,610.64273,0.0039643432,289166.19
2013-12-18,352,4.641,11.306,317.268,0.934,94.337,0.06,4.114,0.85197636,0.78812229,336.57688,408.301,3.968,17.635,21.366,-0.158778,36.0587,-41.0332,5.3035,3.9025,-8.7909973,0,0.93483427,206.68922,0.0050075093,291698.73
2013-12-19,353,4.304,17.845,321.465,0.639,93.347,6.975,3.748,-9999,1.2775185,334.24842,401.675,4.478,17.597,21.378,-0.0329166,39.601,-57.4256,5.9775,0.974,3.7840649,0,0.93319298,142.13116,0.0051256642,291655.43
2013-12-20,354,2.027,33.284,303.251,0.442,94.8,0.1,3.014,-9999,3.1294725,322.676,397.995,3.652,17.693,21.4,-2.18471,44.0935,-49.0159,3.2905,0.633,10.729527,0,0.91405729,112.61607,0.004361543,287456.74
2013-12-21,355,1.546,24.002,279.65,1.281,94.963,0.205,5.59,1.117158,2.1310174,320.38977,395.882,3.106,17.7,21.372,-2.69283,36.8457,-53.4413,2.2255,0.4405,-18.868788,0,0.91845498,357.94638,0.0036444376,285180.57
2013-12-22,356,3.918,6.282,329.556,0.496,94.225,7.705,5.069,-9999,0.50939649,332.26077,402.545,3.395,17.786,21.41,-0.751222,38.4004,-78.1888,5.4145,1.296,3.0678327,0,0.92499385,112.17858,0.0050252745,291016.53
2013-12-23,357,4.494,15.127,316.163,0.805,93.859,0.29,4.717,1.0147981,1.2880339,334.71281,402.684,4.058,18.84,21.912,-0.312757,68.2313,-78.472,6.2675,2.741,-4.7108464,0,0.92153328,178.54151,0.0050611103,291685
2013-12-24,358,6.73,11.822,321.906,1.512,92.103,7.68,7.125,-9999,1.3854804,345.96569,401.13,4.699,18.915,22.076,0.964881,62.3792,-86.6729,7.808,5.5015,-13.623168,0,0.89509881,300.87818,0.0056370075,295371.92
2013-12-25,359,4.598,17.977,324.092,0.612,91.803,8.615,3.565,0.52475429,1.5750402,335.66492,399.975,5.26,21.473,25.216,0.343445,53.6923,-50.301,7.22,3.1095,4.8290431,1.2,0.91944369,133.37035,0.005348319,292507.54
2013-12-26,360,2.449,11.529,315.212,0.387,92.418,0.16,2.038,0.47379424,1.0350226,325.86915,398.25,4.294,20.108,23.851,-1.77355,28.4699,-21.388,3.4845,1.8545,-0.16316844,1.2,0.91762013,95.592074,0.0046575786,288620.94
2013-12-27,361,3.643,10.332,319.933,0.577,92.641,2.35,5.497,-9999,0.82441479,331.11821,397.943,3.868,19.49,23.242,-1.58451,57.3885,-67.0645,7.46,1.3995,-1.6776231,0,0.92610397,133.46434,0.0049520739,290557.15
2013-12-28,362,4.541,13.619,332.075,0.513,92.738,11.925,2.705,-9999,1.0498069,336.05271,399.194,4.923,20.55,24.135,0.359694,57.184,-56.5831,7.5055,1.136,8.5914848,1.2,0.9284327,111.5921,0.0053382838,292425.16
2013-12-29,363,1.561,18.198,315.587,0.335,94.132,2.815,2.759,-9999,1.5629591,321.53554,399.216,3.854,21.387,24.865,-2.68433,43.0775,-25.3959,2.5285,0.4285,10.686499,1.2,0.92090672,87.361581,0.0043096912,286858.78
